"mod_hex_id","courseID","module.type","desc","L2","L2label","L1","L1label","order","unq_stu","sessions","days","events","totalTime","progress_i","recurse_i","forward_o","backward_o","sl","attempts","points","loads","load_time","plays","play_time","pauses","pause_time","seeks","seek_time","user_id"
"43334af9e23541758eae3f163f0233ca","MITxPRO+AMxB+1T2018","video","Material Jetting Workflow ","26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",268,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"b6e111cfb4a9471b8d1efe4384681e27","MITxPRO+AMxB+1T2018","html",NA,"26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",269,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"0552f7dc52d14cf5b15daed9c4229342","MITxPRO+AMxB+1T2018","html",NA,"26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",271,1,1,1,5,1.03333333333333,2,3,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"151ff258d4a74e6dbe9efde0ce31b457","MITxPRO+AMxB+1T2018","html",NA,"26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",273,1,1,1,3,0.833333333333334,3,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"c1e3057887ae4756b3983ee71103080a","MITxPRO+AMxB+1T2018","problem","Question #1","26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",275,1,1,1,5,2.43333333333333,2,3,2,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"4ddee52f520141a192396264e12e939c","MITxPRO+AMxB+1T2018","problem","Question #2","26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",276,1,1,1,6,0.45,2,4,0,6,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"2a07f16983744ee4b619e6822558732e","MITxPRO+AMxB+1T2018","problem","Question #3","26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",277,1,1,1,3,0.766666666666667,0,3,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"3b80b63e802243169ed3dc0ceba87a81","MITxPRO+AMxB+1T2018","problem","Question #4","26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",278,1,1,1,3,1.26666666666667,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"750c556f3cae4c2db33e983c7c72db60","MITxPRO+AMxB+1T2018","problem","Question #5","26ce560fdce147dda5bbc4125cff45dc","Material Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",279,1,1,1,3,0.783333333333334,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"aedac84ad12f487db1c88dbe3c82abde","MITxPRO+AMxB+1T2018","html",NA,"a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",282,1,2,2,4,2.21666666666666,0,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"44a09f185c624f388d29e488f28999d2","MITxPRO+AMxB+1T2018","video","Introduction to Binder Jetting AM","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",283,1,1,1,3,3.93333333333333,1,2,2,1,1,NA,NA,NA,NA,1,3.9,1,0,NA,NA,"a959793"
"41f2083f68e34e818c645e3b5fe1f3a6","MITxPRO+AMxB+1T2018","html",NA,"a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",284,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"8c70a939146b49cd91d826eaa1b1aaf8","MITxPRO+AMxB+1T2018","html",NA,"a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",286,1,1,1,4,1.15,2,2,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"0fc9573794ea433ca88f5be6758b560e","MITxPRO+AMxB+1T2018","video","Video","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",287,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"f5040720d39f47cda6c8744f087759d2","MITxPRO+AMxB+1T2018","html","Text","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",288,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"cfc8fb9e455e4fc592f63e75803bc5e9","MITxPRO+AMxB+1T2018","html","Text","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",290,1,1,1,5,1.93333333333333,3,2,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"4454aaa65b6d49ca89add710ba15514e","MITxPRO+AMxB+1T2018","html",NA,"a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",292,1,1,1,3,0.9,1,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"b417ce5230004e449eb68bbbca8930d9","MITxPRO+AMxB+1T2018","problem","Question #1","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",294,1,1,1,9,3.05,4,5,4,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"519a3ce144b042f09bc9f27f33267c71","MITxPRO+AMxB+1T2018","problem","Question #2","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",295,1,1,1,3,5.98333333333334,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"1c6f3c34f7cc4c9b94c4e8d737f587c6","MITxPRO+AMxB+1T2018","problem","Question #3","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",296,1,1,1,4,0.883333333333333,2,2,0,4,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"d8424937df4a417f80f02a8a69eee970","MITxPRO+AMxB+1T2018","problem","Question #4","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",297,1,1,1,7,1.16666666666667,2,5,1,6,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"4be8a36bf92f42cd8fbd28d32417459c","MITxPRO+AMxB+1T2018","problem","Question #5","a807fe17f06a4b3f8ac0d5e97ec3aae9","Binder Jetting (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",298,1,1,1,7,0.7,2,5,0,7,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"1f5002403e13485da7e7b1f5896e81ee","MITxPRO+AMxB+1T2018","html",NA,"8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",301,1,1,1,6,4.26666666666667,1,5,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"46cd00fd3cd84c52a7161a7eafdb9268","MITxPRO+AMxB+1T2018","video","Introduction to Directed Energy Deposition AM","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",302,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"946ced56e0c848f38f9e1a1fb8996535","MITxPRO+AMxB+1T2018","html",NA,"8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",303,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"276eb91bb71649698c5d0281235cbd59","MITxPRO+AMxB+1T2018","html",NA,"8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",305,1,1,1,2,0.416666666666667,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"9af4973779c443ac986aa5b2a63462d6","MITxPRO+AMxB+1T2018","video","Video","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",306,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"00c23be7a0584af395428ab3a704e552","MITxPRO+AMxB+1T2018","html",NA,"8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",307,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"0e3c2d8cac1e44af8bd7fabc48f8d079","MITxPRO+AMxB+1T2018","html",NA,"8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",309,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"c8a31966713e4ef18f4f06cd4a79d374","MITxPRO+AMxB+1T2018","html",NA,"8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",311,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"f732776055a94d8d8fd501519588bcc8","MITxPRO+AMxB+1T2018","problem","Question #1","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",313,1,1,1,9,1.68333333333333,2,7,0,9,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"71aa8975942747bfa496bcb179836244","MITxPRO+AMxB+1T2018","problem","Question #2","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",314,1,1,1,3,1.63333333333334,0,3,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"58bc915ba85341b48f20266cd8bf3050","MITxPRO+AMxB+1T2018","problem","Question #3","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",315,1,1,1,3,0.6,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"ac3271c843024f538cfe21e21a0504e4","MITxPRO+AMxB+1T2018","problem","Question #4","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",316,1,1,1,3,0.183333333333333,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"123565b06983431e9889eac59f1c0f7b","MITxPRO+AMxB+1T2018","problem","Question #5","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",317,1,1,1,3,0.416666666666667,0,3,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"44a49f1cf12f41508cd0ed01b3633f1d","MITxPRO+AMxB+1T2018","problem","Question #6","8159fa91a0244ddf9fdcb3ac8da351d5","Directed Energy Deposition (40 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",318,1,1,1,3,1.56666666666667,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"61856830155142bcaeace6aa59bd78ff","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",321,1,1,1,4,16.9333333333333,0,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"b62c41bd1f7041b8af6a7c1ba244ed04","MITxPRO+AMxB+1T2018","video","Introduction to Lamination AM","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",322,1,1,1,1,7.78333333333333,1,0,1,0,0,NA,NA,NA,NA,1,7.78333333333333,NA,NA,NA,NA,"a959793"
"7d49c93e6d8248b5917ce5939b0ed199","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",323,1,1,1,1,0.05,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"1016f8c2803e4955b2ecb470241bcd95","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",325,1,1,1,2,2.95,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"6125768f1d5e42fb883dbc1aaa84223c","MITxPRO+AMxB+1T2018","video","Paper LOM workflow ","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",326,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"290de671af174739bcd0df683b4afc67","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",327,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"39d452015e8545798e59a5722b3926e6","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",329,1,1,1,2,0.85,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"861189817e874a78b48adb13db4dd352","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",331,1,1,1,1,0.566666666666667,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"305af948e6fd418db8d32afcba8edec2","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",332,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"1e10c4909db04d90ae611fcb24527c0f","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",333,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"21025d91f3cd4d4f858c2ec35764b5da","MITxPRO+AMxB+1T2018","html",NA,"2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",335,1,1,1,1,0.383333333333333,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"1ed230eb23af43aab786739fdd13ea89","MITxPRO+AMxB+1T2018","problem","Question #1","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",337,1,1,1,7,2.16666666666667,4,3,2,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"57aea84c635d4c42bdea24fcad7ddc04","MITxPRO+AMxB+1T2018","problem","Question #2","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",338,1,1,1,3,0.666666666666667,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"7caa315a66164f50bd8b97b0f43dba18","MITxPRO+AMxB+1T2018","problem","Question #3","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",339,1,1,1,3,0.8,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"aef4930d74cd48de8d774741083e54bc","MITxPRO+AMxB+1T2018","problem","Question #4","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",340,1,1,1,6,0.766666666666667,0,6,0,6,5,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"c15d118c7742410aa670b99d4f796785","MITxPRO+AMxB+1T2018","problem","Question #5","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",341,1,1,1,3,1.06666666666667,1,2,0,3,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"d4351e91190f4e08b308ceb76aa5cf06","MITxPRO+AMxB+1T2018","problem","Question #6","2271b4175af14d2aba281c0c130c6c98","Lamination (30 min)","6bda96cc20ea416c8fbaf845d7af08b1","Week 2: Additive Manufacturing Processes (5 hrs)",342,1,1,1,3,0.266666666666667,1,2,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"efad98624b054b5fbe2cc340e3df324d","MITxPRO+AMxB+1T2018","html",NA,"431529d11c7247caa4dd184de11b0c39","Welcome to Week 3 (5 min)","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",346,1,1,1,3,2.01666666666667,0,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"09fe06fcddb044dbb16b33ff6fbdde1c","MITxPRO+AMxB+1T2018","html",NA,"431529d11c7247caa4dd184de11b0c39","Welcome to Week 3 (5 min)","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",347,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"c9543052dcba40b58909ec53da262aaa","MITxPRO+AMxB+1T2018","html",NA,"01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",350,1,1,1,2,0.233333333333334,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"3d412537e19344628642e97d2a0d1e3e","MITxPRO+AMxB+1T2018","video","Framing the Application of Potential of AM","01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",351,1,1,1,11,8.46666666666667,1,10,1,10,10,NA,NA,NA,NA,3,3.46666666666666,3,4,3,0.366666666666667,"a959793"
"754173802659463ea74eee4d359bc6fc","MITxPRO+AMxB+1T2018","html",NA,"01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",352,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"27a8801c431c4cc58d69b8ff02121f29","MITxPRO+AMxB+1T2018","problem","Question #1","01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",353,1,1,1,3,0.55,1,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"c916a881ccf146b68ec3e4781195bbd1","MITxPRO+AMxB+1T2018","html",NA,"01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",354,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"4037cb08917c43238c4691dbe8895637","MITxPRO+AMxB+1T2018","html",NA,"01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",356,1,1,1,3,14.2666666666667,2,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a959793"
"d5172470b4d443d7ba479af419b4f99b","MITxPRO+AMxB+1T2018","video","Establishing a Business Case for AM","01d3970358a742adba64112f8ffc61c7","The Application Potential of AM","aac9ff5e29434d098e2820d7337c7e04","Week 3: Applications of Additive Manufacturing (5 hrs)",357,1,1,1,9,11.7166666666667,1,8,1,8,8,NA,NA,NA,NA,4,7.18333333333333,4,4.53333333333334,NA,NA,"a959793"
