"name","courseID","mod_type","order","chpModPar","seqModPar","vrtModPar","stds","count"
"d5ae8642e15b46b8bd298b02274d4e9c","MITxPRO+LASERxB1+1T2019","problem",380,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","3b9af5f61c1c4ca9a861bf8cc942e899",189,602
"a0d10309a2dd456289147f84be9d37f9","MITxPRO+LASERxB1+1T2019","problem",381,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","3b9af5f61c1c4ca9a861bf8cc942e899",188,597
"0fcbc3ca07b144138b8d85da581f09a8","MITxPRO+LASERxB1+1T2019","problem",382,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","3b9af5f61c1c4ca9a861bf8cc942e899",189,781
"c2fca3669923477ab966ded303dea31c","MITxPRO+LASERxB1+1T2019","html",383,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","f07f164c1c8c47bcbaeb75dd44b83c5c",192,308
"da8bc5547a9941a8b30bf4af81f0c9b5","MITxPRO+LASERxB1+1T2019","html",384,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","f07f164c1c8c47bcbaeb75dd44b83c5c",0,0
"ea7da9aa77de47aeb8418dc489d62bb4","MITxPRO+LASERxB1+1T2019","html",385,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","f07f164c1c8c47bcbaeb75dd44b83c5c",0,0
"471e8615e87449fda771b9f8dad09342","MITxPRO+LASERxB1+1T2019","html",386,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","f07f164c1c8c47bcbaeb75dd44b83c5c",0,0
"18d3b836dd804224883cc9180b60a8e1","MITxPRO+LASERxB1+1T2019","html",387,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","2e12c27704294f31826342eda8839f2b",192,329
"4890121ce5d74576b4632b77cfc23398","MITxPRO+LASERxB1+1T2019","video",388,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","2e12c27704294f31826342eda8839f2b",190,604
"17f95d18bab743888e1736033dc3384d","MITxPRO+LASERxB1+1T2019","html",389,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","d38a4025324145faa9e4f447b5e45c9f",192,353
"96bb2b3e85a34d8b9544514e89f6fe97","MITxPRO+LASERxB1+1T2019","video",390,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","d38a4025324145faa9e4f447b5e45c9f",191,667
"f5eff82732574037ba029c9a64474b11","MITxPRO+LASERxB1+1T2019","html",391,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","d38a4025324145faa9e4f447b5e45c9f",0,0
"ac4e9b54acfe4670b4634859c7263cb5","MITxPRO+LASERxB1+1T2019","problem",392,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","d38a4025324145faa9e4f447b5e45c9f",185,511
"f7002c8484354eceac57bc7bd62c76c1","MITxPRO+LASERxB1+1T2019","html",393,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","b6c85fc4e66b4a68ba90c24b95dcad21",193,371
"6f8881a745ac4c358a68b92c3b4abe81","MITxPRO+LASERxB1+1T2019","video",394,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","b6c85fc4e66b4a68ba90c24b95dcad21",191,781
"0c12af0a4e7f4002852cf84b2537c161","MITxPRO+LASERxB1+1T2019","html",395,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","9f1686a689464c218e9005cb39d89f85",193,330
"253892f03a3a4708bd40d5e665ed9e21","MITxPRO+LASERxB1+1T2019","html",396,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","9f1686a689464c218e9005cb39d89f85",0,0
"44a277ea44dc4ae689fab4b82f0b4098","MITxPRO+LASERxB1+1T2019","problem",397,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","9f1686a689464c218e9005cb39d89f85",191,419
"df8191ec5e584c838a899c378941a566","MITxPRO+LASERxB1+1T2019","html",398,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","223ad33c560c4c9f995efb3323c3b19f",37,57
"859e0b8d71694b12befb69ee698138f9","MITxPRO+LASERxB1+1T2019","problem",399,"d29f8eb4c2c94731aec53ae1db7feeb5","08f69cdde78c4bc69075602995cb223e","223ad33c560c4c9f995efb3323c3b19f",192,413
"2b09a08242b54983aec7063990fb3f66","MITxPRO+LASERxB1+1T2019","video",400,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","745c2be696274b38b45e09e91f8c5c7c",193,2217
"1f471b7a883a4df48211e8c6a81b59a7","MITxPRO+LASERxB1+1T2019","problem",401,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","745c2be696274b38b45e09e91f8c5c7c",189,428
"d0d286b8573b47fc807bdca687083cfb","MITxPRO+LASERxB1+1T2019","html",402,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","745c2be696274b38b45e09e91f8c5c7c",0,0
"1157bd665ec4472fb58b751dc5099355","MITxPRO+LASERxB1+1T2019","html",403,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","803111ace40d4fc7bd47717f4b60f3ac",193,315
"9de0d567bfa84fe5b77cb76f4a76a5d1","MITxPRO+LASERxB1+1T2019","problem",404,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","803111ace40d4fc7bd47717f4b60f3ac",190,434
"3c8a22d2f9c146ea956609e3ed4f2559","MITxPRO+LASERxB1+1T2019","html",405,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","1e346362c20b418d88a5ed2eb66a2dc4",189,302
"58fc9094275e4c49be3f4ba6d4acc0a4","MITxPRO+LASERxB1+1T2019","video",406,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","5e736af23d4342e884202a98b1c2369f",192,1025
"c1c1be90b2b14c1ab4a5e1ee3c241902","MITxPRO+LASERxB1+1T2019","problem",407,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","5e736af23d4342e884202a98b1c2369f",184,1173
"02b3a1bead9244c1ba2f857c7da8f82a","MITxPRO+LASERxB1+1T2019","video",408,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","8ebae4a4ef094f0197dc0455c4ce8cba",191,963
"6206fc6479014bb193084c32409dc1b9","MITxPRO+LASERxB1+1T2019","problem",409,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","8ebae4a4ef094f0197dc0455c4ce8cba",185,705
"6a5f020451db426dacba9e2ea3fcc62a","MITxPRO+LASERxB1+1T2019","video",410,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","08ef5adaf33d4dd0a8b5740e5c845061",190,938
"33a9d248b2e44588a5b07fc1342b9bc2","MITxPRO+LASERxB1+1T2019","video",411,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","2c84db63813c43e49e65fbaf07123a27",191,1075
"c6f26bd420634f1cb7989e76fe6b16c0","MITxPRO+LASERxB1+1T2019","problem",412,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","2c84db63813c43e49e65fbaf07123a27",183,1184
"2a65ee6e2ac64f6a8a55fbe5373ec763","MITxPRO+LASERxB1+1T2019","problem",413,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","2c84db63813c43e49e65fbaf07123a27",186,628
"687055dad9fc40c3982478fe33ec01bf","MITxPRO+LASERxB1+1T2019","html",414,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","61dc743c4d024b3295f1377299e1fe37",191,337
"1fd0f6dadbc14ebc965faf6122190b96","MITxPRO+LASERxB1+1T2019","problem",415,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","61dc743c4d024b3295f1377299e1fe37",189,419
"2add1669f08d4101913db15f8c23b3b7","MITxPRO+LASERxB1+1T2019","problem",416,"d29f8eb4c2c94731aec53ae1db7feeb5","90bbca220997432d966df57b24a59225","1c62f375873d423e92d7f4ac52cfb7e6",189,474
"a2b4bd40cee2481ebd3fc179d6a5cd62","MITxPRO+LASERxB1+1T2019","html",417,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","9a865becf4c746b6a3defcf138f09fd5",192,1126
"4112ff99f0fd4d0fb8f4cbbcb34436d4","MITxPRO+LASERxB1+1T2019","html",418,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","9a865becf4c746b6a3defcf138f09fd5",3,7
"e34e59dce2204f228f3a84b6725df60f","MITxPRO+LASERxB1+1T2019","problem",419,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","9a865becf4c746b6a3defcf138f09fd5",191,405
"bec48fc2e1294c7eb3d0aca780d731b8","MITxPRO+LASERxB1+1T2019","video",420,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","6e7e3154f8a44970a69d1b22b6f1c47b",190,1000
"3fec92ad186c423d818a522c6ce08604","MITxPRO+LASERxB1+1T2019","html",421,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","6e7e3154f8a44970a69d1b22b6f1c47b",2,3
"dbde19fcce2a4c1abdc7f685c293a23f","MITxPRO+LASERxB1+1T2019","html",422,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","58cb81ae4ffa4c2abb39662701f83822",187,281
"23c4f975457c49199a59bfbc5150e425","MITxPRO+LASERxB1+1T2019","html",423,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","58cb81ae4ffa4c2abb39662701f83822",0,0
"d83c5c9ee3df49f38c3dda6fcc3184da","MITxPRO+LASERxB1+1T2019","html",424,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","58cb81ae4ffa4c2abb39662701f83822",0,0
"a24600b0e49245f6bdba8c893cfeddb0","MITxPRO+LASERxB1+1T2019","video",425,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","7515347c00b84ad99c74c1e1cdeca6f3",186,942
"5d290f75e44b4bdb8256c600debbb44d","MITxPRO+LASERxB1+1T2019","html",426,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","1c354278960945ef8356838fa16c3f23",24,37
"1edfe48746384344b51260b2bb74d95b","MITxPRO+LASERxB1+1T2019","html",427,"d29f8eb4c2c94731aec53ae1db7feeb5","d26fbeb531e240e193b2e149b0adba6e","32666fc2ae534135ab1dca730495d271",0,0
"24cf8786024543f19b89bc20034e60d7","MITxPRO+LASERxB1+1T2019","html",428,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","845a80d5ea8b41e194d83ebb66fa943b",192,1158
"f2a73be2f46840b182d7bd095378004e","MITxPRO+LASERxB1+1T2019","video",429,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","845a80d5ea8b41e194d83ebb66fa943b",190,742
"604551fd4266430cb860fef58fa7dd61","MITxPRO+LASERxB1+1T2019","problem",430,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","845a80d5ea8b41e194d83ebb66fa943b",187,996
"dce46f8904594a62a6377a3587aaa663","MITxPRO+LASERxB1+1T2019","video",431,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","1c9796019b164edcbe3798148c921a19",191,1183
"9b9d0a249052413c869753b99682b0ac","MITxPRO+LASERxB1+1T2019","problem",432,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","1c9796019b164edcbe3798148c921a19",186,840
"061c175cc90f45fbad883025394e78dd","MITxPRO+LASERxB1+1T2019","problem",433,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","1c9796019b164edcbe3798148c921a19",185,907
"66ada10dde9f43018588f1ced9d477fc","MITxPRO+LASERxB1+1T2019","html",434,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","76cbae68790d4426903e234946e1e3b7",190,332
"74a7f8712e5449c2bc0b43c6f90dafed","MITxPRO+LASERxB1+1T2019","problem",435,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","76cbae68790d4426903e234946e1e3b7",188,415
"bf12c96466d840a69bed7020b3f18bb8","MITxPRO+LASERxB1+1T2019","problem",436,"d29f8eb4c2c94731aec53ae1db7feeb5","de63b0e2f0384e15b2fabc45c790e530","9e334cd68a2341e9aab1bd6628e184d0",188,463
"070600601c4c439288445d2f0724807d","MITxPRO+LASERxB1+1T2019","html",437,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","d5dd0bf8fc8a4185a598e4158af0fa68",191,1209
"0b57572af4c84478956a833ba2f019bb","MITxPRO+LASERxB1+1T2019","html",438,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","d5dd0bf8fc8a4185a598e4158af0fa68",0,0
"1823b6de7d334a7aaabc4570719af4d9","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2",439,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","d5dd0bf8fc8a4185a598e4158af0fa68",191,3037
"0380cd76a7d44bc3a4da1f15e4d68f89","MITxPRO+LASERxB1+1T2019","video",440,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","02c92d8e56824ffb928b415cbc76e3f5",189,948
"23b7673c8b5443108c2ef09382834a86","MITxPRO+LASERxB1+1T2019","video",441,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","06cc8d23287c41979e0cf1fd1a49d619",187,970
"901e92500aea43c79f19f1b279050668","MITxPRO+LASERxB1+1T2019","video",442,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","a3f1af71b0ec49579a9f08968a4ba2cd",188,881
"001339db8ced4cf78829ebe8b145449d","MITxPRO+LASERxB1+1T2019","problem",443,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","a3f1af71b0ec49579a9f08968a4ba2cd",179,1281
"452745e0366e42ae81561bfddebcc6c3","MITxPRO+LASERxB1+1T2019","problem",444,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","a3f1af71b0ec49579a9f08968a4ba2cd",179,735
"4660ff2089114e8db82ceb26a4f329e3","MITxPRO+LASERxB1+1T2019","video",445,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","8611605c371e434786b93e72974e03a9",186,881
"7bd5586eb9d8484eb74a433ee7bfe499","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2",446,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","27ee28c6412a4c19bc7233e595f9db0e",187,3197
"8a7f26e690f34dda97be16904518ca99","MITxPRO+LASERxB1+1T2019","problem",447,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","ab72bb18944a4290bce57c5b2aebe5e5",186,475
"a25adff793e24490b14ab8b50ca90a82","MITxPRO+LASERxB1+1T2019","video",448,"d29f8eb4c2c94731aec53ae1db7feeb5","55b35386a7a94692a36a37208a64fb9c","99e6c5c123004d5ba01a2e4498fd4a0d",0,0
"b2f0d654738f48158edff28e8d3a546e","MITxPRO+LASERxB1+1T2019","html",449,"d29f8eb4c2c94731aec53ae1db7feeb5","bfcc01a7ff7a4f99becf529c782321e0","5dfbe62896464a30a27886d9a4dae33b",190,1396
"18882a995f104cba9bb65d9bec58d1de","MITxPRO+LASERxB1+1T2019","html",450,"d29f8eb4c2c94731aec53ae1db7feeb5","bfcc01a7ff7a4f99becf529c782321e0","5dfbe62896464a30a27886d9a4dae33b",0,0
"512364d4619742bb9e4e531f07ceaed7","MITxPRO+LASERxB1+1T2019","html",451,"d29f8eb4c2c94731aec53ae1db7feeb5","bfcc01a7ff7a4f99becf529c782321e0","5dfbe62896464a30a27886d9a4dae33b",3,8
"9428d8bd9c5a47b2a235b254e5e27ded","MITxPRO+LASERxB1+1T2019","html",452,"d29f8eb4c2c94731aec53ae1db7feeb5","bfcc01a7ff7a4f99becf529c782321e0","523f983618a34793afb1d98abd43a141",78,142
"f60ee41ec635499abd48168342d32c2f","MITxPRO+LASERxB1+1T2019","openassessment",453,"d29f8eb4c2c94731aec53ae1db7feeb5","bfcc01a7ff7a4f99becf529c782321e0","523f983618a34793afb1d98abd43a141",183,11955
"f67fbf45a5f146ed866965bc57c7c001","MITxPRO+LASERxB1+1T2019","problem",454,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,1137
"d937afe49bd24a07a550dda1c1155122","MITxPRO+LASERxB1+1T2019","problem",455,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,537
"3628b3f7823443d0912a339096b69943","MITxPRO+LASERxB1+1T2019","problem",456,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",183,395
"9e049ee647cf43ecbcb5ed792a8e7588","MITxPRO+LASERxB1+1T2019","problem",457,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,393
"5256a214faaf410b93f76cea06428334","MITxPRO+LASERxB1+1T2019","problem",458,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,387
"25c32b120fce40fa9b6c85133aeb4716","MITxPRO+LASERxB1+1T2019","problem",459,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,599
"11bc14f2204949008b7d511b933363c1","MITxPRO+LASERxB1+1T2019","problem",460,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,592
"42de338840a34d15adb66e7b14fb9d2c","MITxPRO+LASERxB1+1T2019","problem",461,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,527
"9da37c6210b1416b8079c274f70bf600","MITxPRO+LASERxB1+1T2019","problem",462,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,566
"519119f1deac45ff9ab4f13529be5c6e","MITxPRO+LASERxB1+1T2019","problem",463,"d29f8eb4c2c94731aec53ae1db7feeb5","5b3995f2dce44321bd04ecdcede724d7","496685341c4d422c8ab0628d592c9e4e",184,478
"c5df9f40ec14463b9dcfdc73df3e9285","MITxPRO+LASERxB1+1T2019","lti_consumer",464,"d29f8eb4c2c94731aec53ae1db7feeb5","d0d9379133a8427fb0a48a2e73f9b387","6fc30bb5d2de415dad0d127621d17ba0",183,1225
"83d42d95cd844fc093fc09cee250edb8","MITxPRO+LASERxB1+1T2019","video",465,"d29f8eb4c2c94731aec53ae1db7feeb5","cc479ee4731548daab19d1617312366d","05e7223b63e240bc830bd61f27e227b5",165,1262
"7e20f8b8dbef4748ba3bd5df1fc7bed1","MITxPRO+LASERxB1+1T2019","problem",466,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"203ad1369adc463dacb9927b912dd2b9","MITxPRO+LASERxB1+1T2019","problem",467,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"87331a0e161946c7837117598d1d2958","MITxPRO+LASERxB1+1T2019","problem",468,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"79a795dbdc644bb5a065d2c9b2bfd499","MITxPRO+LASERxB1+1T2019","problem",469,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"4d10e81bc1a34270baaa14851bb3267b","MITxPRO+LASERxB1+1T2019","problem",470,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"e480a5b467db4ed0a41eda04dfcf6abe","MITxPRO+LASERxB1+1T2019","openassessment",471,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"88172a7cb8334a1a96d27a64ff45de27","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2",472,"8867c5492c904074ad1c1efeaa4c5ab7","88f8780e09f84917a8602abbc73ec24d","54f366ac17b34bce9ca585362b400a84",0,0
"b36798163c3f4236bd7939a21cc8cdc7","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2",473,"2778d15c816649d0876c55de5adccd61","572bb350c2d94d4db04bd7f356e9aa69","956a4b225f5441d9a76e0d555d5ca654",0,0
"7063da5bb3274612ade4644d4156adf1","MITxPRO+LASERxB1+1T2019","drag-and-drop-v2",474,"2778d15c816649d0876c55de5adccd61","572bb350c2d94d4db04bd7f356e9aa69","956a4b225f5441d9a76e0d555d5ca654",0,0
"a0adf066ca9f4a1aa22ae4e80eb2f0d3","MITxPRO+LASERxB1+1T2019","problem",475,"2778d15c816649d0876c55de5adccd61","572bb350c2d94d4db04bd7f356e9aa69","956a4b225f5441d9a76e0d555d5ca654",0,0
