source,target,weight
ad172c9eaecf4a59bba2238ca2bb3990,b4b721ff8e98417a9ffd504f445c8998,5
ad172c9eaecf4a59bba2238ca2bb3990,d9dd2a4989284d94b66c5a100745f102,15
ad4973be70874ac29ab940d3daf0b901,2aed08cdf76c457d88c9e15470bd6585,5
addc582e93ef43d5a647d5a27f89866e,e0c99d2be84f4d4caf2352d0f048c0ce,10
ae7628ec83c642eaa51e2b9daabc5f97,49ae4fed6c184199bd02484d214fab98,5
aedac84ad12f487db1c88dbe3c82abde,44a09f185c624f388d29e488f28999d2,15
aedac84ad12f487db1c88dbe3c82abde,744dad1a12a449ebbfc22c507e1e0e1f,5
aedac84ad12f487db1c88dbe3c82abde,c1e3057887ae4756b3983ee71103080a,10
aef4930d74cd48de8d774741083e54bc,c15d118c7742410aa670b99d4f796785,10
af0046c8954e4c4dacf9446dd407d0f6,3300940085ca4f1fba64869b88a8bd3c,5
af0046c8954e4c4dacf9446dd407d0f6,6864be53ce914d5c9666940de4b4c76d,5
b0a012fae6fe4eb0af63473d516476b7,4be29d7cb0e4400887b4848365b47a4d,10
b10ef23438f9466882d17e3f0abd0149,a137964dcca34365ba31a7563531e07b,10
b17ad3fc44b54920af496b56db8954da,d5834a3d440842cfb49bd2ae4155ce16,5
b18bcca1d2984ccca2bbab4c41e85de5,2bd1769f30ce460b8cf38f3b71207d38,10
b18bcca1d2984ccca2bbab4c41e85de5,3763b9f526ae44f2ac2ac49749c15661,10
b233e1e427114fad9d1e90757aeb33cd,8feb7788f1184ed2ad654a08738e6e3b,10
b302b1e3680b47bcb5aea5e985dcd0ce,15335471891841108d686d567db618a6,5
b30f0577ae11446a85aff7721bcfcf2f,b6a4f407524b40eeb08d984b32836876,10
b31aa53037a74719ba3eb845306e4374,75140a4c4a7248179d04fa2a1ab985d5,5
b33b5d7fb4c34f4a99ab89958231e6da,30d4df2662fd487f82332252c61625f0,5
b33b5d7fb4c34f4a99ab89958231e6da,ad4973be70874ac29ab940d3daf0b901,5
b417ce5230004e449eb68bbbca8930d9,0552f7dc52d14cf5b15daed9c4229342,5
b417ce5230004e449eb68bbbca8930d9,1f5002403e13485da7e7b1f5896e81ee,10
b417ce5230004e449eb68bbbca8930d9,519a3ce144b042f09bc9f27f33267c71,5
b417ce5230004e449eb68bbbca8930d9,8a10cc79e71240fbbaef15137c988bf5,5
b44d071a81c142198d7e7ca14f5442f6,2a3d8b5f6991442cbf17871398487920,5
b44d071a81c142198d7e7ca14f5442f6,deead91c4b084361847e1f6596966bb8,5
b47999fa192a4c07897ef0655c1f458f,4278a11746804def8e613a8a8da29a7c,5
b493f3f110234cfdabab9fc55ba06661,0388b15dc0a94dd4a553c1df67123109,5
b4b721ff8e98417a9ffd504f445c8998,4e7f6237dba14b9cabab572a9032820e,5
b4b721ff8e98417a9ffd504f445c8998,ad172c9eaecf4a59bba2238ca2bb3990,5
b4b721ff8e98417a9ffd504f445c8998,d9dd2a4989284d94b66c5a100745f102,5
b62c41bd1f7041b8af6a7c1ba244ed04,1016f8c2803e4955b2ecb470241bcd95,10
b6a4f407524b40eeb08d984b32836876,83df58e45bca4a728eb3dcb87532e1a1,10
b87d7692f55a4b3fb61ec362d003f121,d5834a3d440842cfb49bd2ae4155ce16,5
b87d7692f55a4b3fb61ec362d003f121,fd91554a3bf54ebdbf6ea67124fbd06c,5
b8e69ef94fbb4d51b4a8420c4ba7d94c,80fee6d1156d4c2285bb094b6759c96b,5
b9efe6f2b024489bb02fc090d4a17a65,60fdad9fc19541e3b135991de184af75,10
ba8fc22784274180b82fd5ce5c8fcfa5,30aea0ab9d50468387ce90b94ce24b88,10
ba8fc22784274180b82fd5ce5c8fcfa5,bf82c8fce82849deb2c0c18f79aba303,5
bcfaf0a85a4c4bb1b5f38a5334a89bc7,70ce3c11df2441369632b5e4c33440b2,10
bd441ccd067547a89407ec54fa626f06,f7874e47588041b697e73ba41e6e407c,10
bd6795cfc41241159ab06425ce1bf3d7,21025d91f3cd4d4f858c2ec35764b5da,5
bd6795cfc41241159ab06425ce1bf3d7,2bbb47defdd44b6e95be6aff50d550d1,5
bd6795cfc41241159ab06425ce1bf3d7,5f4a737d4d744b21a68e7f81caaaa00c,5
bf82c8fce82849deb2c0c18f79aba303,710ef03139064547b922337168273519,5
bf82c8fce82849deb2c0c18f79aba303,8623fd98364040069d25c8e158c77fff,5
bf82c8fce82849deb2c0c18f79aba303,ba8fc22784274180b82fd5ce5c8fcfa5,10
bf82c8fce82849deb2c0c18f79aba303,e0c99d2be84f4d4caf2352d0f048c0ce,5
bfdcc71b035149749d2febc1609b36b7,5b42266d225e4a83bcf7833af7143417,5
c0042f7d6c474938a3c148bd7327f564,30872b6a5bee4e2f86d6f964a0e5d3f0,5
c076a6e427c34d0c99c5bb95cbce05e5,0704a9032b0b4dfebc92a428247b2a14,5
c076a6e427c34d0c99c5bb95cbce05e5,17707229e69e428f8b8350b8c87c157e,5
c076a6e427c34d0c99c5bb95cbce05e5,19f5efdd71494972b03a02f445dc98fa,10
c076a6e427c34d0c99c5bb95cbce05e5,2ad839c226ab44539d98e2a1e84e439f,5
c076a6e427c34d0c99c5bb95cbce05e5,2bbb47defdd44b6e95be6aff50d550d1,5
c076a6e427c34d0c99c5bb95cbce05e5,3de7431267b04318bd0e9501f80a019d,5
c076a6e427c34d0c99c5bb95cbce05e5,5b303a0f1b8c4aa4be49f74f2fc89c9e,5
c076a6e427c34d0c99c5bb95cbce05e5,5fe15241fc4840f1a7fb294182265c39,5
c076a6e427c34d0c99c5bb95cbce05e5,d96704d24a68401eaad4628b30fdb889,10
c08a68b3db574534a7bee42ec660d1a3,2126522cd4b94bd68b2999261978d881,5
c08a68b3db574534a7bee42ec660d1a3,553c1e0f782e43f492dadd97e6bef776,5
c1122deeb2054701b18e043764535747,915635f353604d5b93702e095abc84c5,5
c15d118c7742410aa670b99d4f796785,d4351e91190f4e08b308ceb76aa5cf06,10
c19b76c838684b42a5ad229ce72f2e95,75fdee1a2b714e34bdfdbc1a138d443f,5
c1cffbf051a6419bb88a3efe70810c03,deb6f01c4aee459aba4573c30370cd9f,10
c1decbb7d1cc46d3b662207a884ac71e,c26ae7f6e4004d36a959daa7448fab45,5
c1e3057887ae4756b3983ee71103080a,46cd00fd3cd84c52a7161a7eafdb9268,5
c1e3057887ae4756b3983ee71103080a,4ddee52f520141a192396264e12e939c,10
c1e3057887ae4756b3983ee71103080a,8c70a939146b49cd91d826eaa1b1aaf8,5
c1e3057887ae4756b3983ee71103080a,aedac84ad12f487db1c88dbe3c82abde,15
c1e3057887ae4756b3983ee71103080a,cfc8fb9e455e4fc592f63e75803bc5e9,5
c26ae7f6e4004d36a959daa7448fab45,10851985f5a44e618592bad22e719a80,5
c31fb3fb9d2345daa85acc888c3a7722,ca8aac0be163430e8baaad776c32ddd2,5
c3a17ced051f48f9aecf9ed2dba5040e,744dad1a12a449ebbfc22c507e1e0e1f,5
c3a17ced051f48f9aecf9ed2dba5040e,fd91554a3bf54ebdbf6ea67124fbd06c,5
c3dc70e138fc4f9a8ef62602347dfd2d,4c6bbce728d64d46b615252950aa99c5,5
c3dc70e138fc4f9a8ef62602347dfd2d,cf9c03aed3cc46cab0d3d363b36d4a3f,5
c3dc70e138fc4f9a8ef62602347dfd2d,de6931cbf03f4c25a93022f69f40e59d,5
c41b9b59311243a1bbe7af884c0ab883,b233e1e427114fad9d1e90757aeb33cd,10
c4cb65c90b7145dca401224eabfa1241,043d02d4e89541cdb2c73ca0d2eca377,5
c4cb65c90b7145dca401224eabfa1241,638d08a4940d462481093ee144f85401,10
c4cb65c90b7145dca401224eabfa1241,6ad12d818d9a441c87b8c41450b11f12,5
c559d7857b074363b531f217af72e550,435c50e639064849be9ac4671ceaf812,5
c559d7857b074363b531f217af72e550,546eff2213874a0cbc23226674b6f319,10
c69e8c4f31b84da1819bfbd83719e7d2,5fe15241fc4840f1a7fb294182265c39,5
c69e8c4f31b84da1819bfbd83719e7d2,b30f0577ae11446a85aff7721bcfcf2f,5
c7a736e53c6341f684a77474fbbbe64f,98170a572e6644028150554eb5722cb4,10
c7a736e53c6341f684a77474fbbbe64f,ec173897e6254e50812116be2dc37a94,5
c7b26f5c177645f8915da5083313c6cf,49bc2f8db38b47f9b378f26dde2a6e64,5
c7b26f5c177645f8915da5083313c6cf,d02f35406ea04ba3a7720453a1f354cc,5
c7f074fbe8cc441e8a7ced30f9999dfa,1cbb871d83ac466bb5ff53794083240e,5
c7f66c9d94af4eb79199eb210b254651,5f4a737d4d744b21a68e7f81caaaa00c,10
c7f66c9d94af4eb79199eb210b254651,a7de78439b5c42efa09209a47de6e960,10
c7f66c9d94af4eb79199eb210b254651,d8c12f5115f843179f92f6a018e05dc8,5
c8a31966713e4ef18f4f06cd4a79d374,f732776055a94d8d8fd501519588bcc8,10
c9543052dcba40b58909ec53da262aaa,4037cb08917c43238c4691dbe8895637,5
c9543052dcba40b58909ec53da262aaa,5fe15241fc4840f1a7fb294182265c39,5
c9543052dcba40b58909ec53da262aaa,efad98624b054b5fbe2cc340e3df324d,5
c9b70711831043beafffd7e1f034a339,6dfd127f3e874ed3912d3372db0b3d35,10
ca856b87daac457ab8b54e03644f4264,f0d9ed3b227a456f85ef40f79f56e546,10
ca8aac0be163430e8baaad776c32ddd2,0da137981c784fff80a5768bc626dca7,10
ca8aac0be163430e8baaad776c32ddd2,45fb3c2b451642e89378499970aaaf15,5
cc6de24a16d54830beca01a4787a5b4d,20aaaaf046c347828ff18e07bfc3ab4f,10
cd8f0da1ce0040ce994e2bf3c1a061fa,455f653fdfbb43baabd2860fcd435d8e,10
cee509fdc136413c8c3e182d487c2b86,6c4de1af411a4fa49e43b982961edcab,5
cf9c03aed3cc46cab0d3d363b36d4a3f,b8e69ef94fbb4d51b4a8420c4ba7d94c,5
cf9c03aed3cc46cab0d3d363b36d4a3f,c3dc70e138fc4f9a8ef62602347dfd2d,5
cfc8fb9e455e4fc592f63e75803bc5e9,0fc9573794ea433ca88f5be6758b560e,5
cfc8fb9e455e4fc592f63e75803bc5e9,4454aaa65b6d49ca89add710ba15514e,10
d02f35406ea04ba3a7720453a1f354cc,49bc2f8db38b47f9b378f26dde2a6e64,5
d02f35406ea04ba3a7720453a1f354cc,dd6d0ae279474847af7841a0c0b4d5a5,10
d02f35406ea04ba3a7720453a1f354cc,ec173897e6254e50812116be2dc37a94,5
d07f5cabb83841ebb911eb33d653a517,8a10cc79e71240fbbaef15137c988bf5,5
d07f5cabb83841ebb911eb33d653a517,98032f7703934ecc960828e8931290bd,5
d1651d2f65e9428693a519450d5f321f,0c92f804b6ee498091114e20947b5ca4,5
d1651d2f65e9428693a519450d5f321f,b493f3f110234cfdabab9fc55ba06661,5
d1676d2cecee4010a1bfe838e2e963e0,1c264c5f7377466b9165af2037ec7924,5
d1676d2cecee4010a1bfe838e2e963e0,284121c6292646548b8d11d26466f6b1,5
d1676d2cecee4010a1bfe838e2e963e0,578c2b6ddddd4e34af9d122be164f33c,5
d1676d2cecee4010a1bfe838e2e963e0,df2d2a812d1c48c1a5df73929df11cae,10
d42aec80f3c1448680ab4dc52e06d244,1c264c5f7377466b9165af2037ec7924,5
d42aec80f3c1448680ab4dc52e06d244,a34a3bda017e4e77a3acc638059aedc2,5
d4351e91190f4e08b308ceb76aa5cf06,1ed230eb23af43aab786739fdd13ea89,5
d4351e91190f4e08b308ceb76aa5cf06,efad98624b054b5fbe2cc340e3df324d,5
d4e8a2ffb6d2487d81f32755f54763a1,710ef03139064547b922337168273519,10
d4f85f1570bf4ced82ef64cab4fa68f4,ca856b87daac457ab8b54e03644f4264,10
d5172470b4d443d7ba479af419b4f99b,310bb0618ec84817970f0320c6051b92,5
d5172470b4d443d7ba479af419b4f99b,c9543052dcba40b58909ec53da262aaa,5
d538c2a9c6004cc3b62a2514ff7d24f5,5b7be604e0a24022b6e4c88a2391e099,5
d538c2a9c6004cc3b62a2514ff7d24f5,5fe15241fc4840f1a7fb294182265c39,5
d538c2a9c6004cc3b62a2514ff7d24f5,7450b070eb784ee9a9e597d1e0880de2,5
d538c2a9c6004cc3b62a2514ff7d24f5,ea676035d8d84252b7c2c117a74dfe5d,15
d5834a3d440842cfb49bd2ae4155ce16,1dc93dd0b4a4496884b7a642e928e9d2,5
d5834a3d440842cfb49bd2ae4155ce16,744dad1a12a449ebbfc22c507e1e0e1f,5
d5834a3d440842cfb49bd2ae4155ce16,b17ad3fc44b54920af496b56db8954da,5
d59550403f9b49628189ff34f74d3b3d,432e2e03af924d10b164b60c5fcb86a1,10
d5d74cf927094b04951635356b2c61a0,8b1109f1bac740fc8974fb4eca386560,5
d5d74cf927094b04951635356b2c61a0,c9b70711831043beafffd7e1f034a339,10
d5d74cf927094b04951635356b2c61a0,ec173897e6254e50812116be2dc37a94,5
d6f5e62f53b24133ad80b6ae4fbb1c67,0cd55e8d087d4dd7b4abe0c9eeb53ee9,10
d6f5e62f53b24133ad80b6ae4fbb1c67,2f080c328b2c4f8abc4b57a6ce2c5896,5
d6f5e62f53b24133ad80b6ae4fbb1c67,46cd00fd3cd84c52a7161a7eafdb9268,5
d6f5e62f53b24133ad80b6ae4fbb1c67,519a3ce144b042f09bc9f27f33267c71,5
d75c5a25b091478d9e5fdf297101562d,97e4ffb46b44490381f4085e55333027,5
d8424937df4a417f80f02a8a69eee970,4be8a36bf92f42cd8fbd28d32417459c,10
d88b1dd362154e4783fa29ef8cc2fd69,2d680713e46d48f1a8483813fdf8eaad,5
d88b1dd362154e4783fa29ef8cc2fd69,664871c85f90481e8ce08ed81e13204f,5
d8a02e7515a74c9998f997f6df75771d,1c671d329ded428288dd93458a0a2667,5
d8a02e7515a74c9998f997f6df75771d,2bbb47defdd44b6e95be6aff50d550d1,5
d8a02e7515a74c9998f997f6df75771d,71c4fd1a1eab4d00b0d4ae1bb725ef5a,10
d8a02e7515a74c9998f997f6df75771d,98170a572e6644028150554eb5722cb4,5
d8c12f5115f843179f92f6a018e05dc8,5f4a737d4d744b21a68e7f81caaaa00c,5
d8c12f5115f843179f92f6a018e05dc8,bd6795cfc41241159ab06425ce1bf3d7,5
d96704d24a68401eaad4628b30fdb889,17707229e69e428f8b8350b8c87c157e,10
d96704d24a68401eaad4628b30fdb889,2f6febb9f2514c06827aa6a4bfe1e69d,5
d96704d24a68401eaad4628b30fdb889,89f61d355af44e16ac1f9654029f89e0,15
d96704d24a68401eaad4628b30fdb889,c076a6e427c34d0c99c5bb95cbce05e5,15
d9dd2a4989284d94b66c5a100745f102,05800c2e685141ecb48fe59b499d84b6,5
d9dd2a4989284d94b66c5a100745f102,aa516ea305b74209ad16d2533b32050c,5
d9dd2a4989284d94b66c5a100745f102,ad172c9eaecf4a59bba2238ca2bb3990,10
d9dd2a4989284d94b66c5a100745f102,b4b721ff8e98417a9ffd504f445c8998,5
dc5e8bc347d747b0903d532e2eb2b2ab,4582c3c3aaca48bd9946e825dcad6a65,5
dd2e225706cb4e44a7fef817b25fc695,4003daa3870a412991535f06b519393b,5
dd6d0ae279474847af7841a0c0b4d5a5,49bc2f8db38b47f9b378f26dde2a6e64,5
dd6d0ae279474847af7841a0c0b4d5a5,ec173897e6254e50812116be2dc37a94,5
de6931cbf03f4c25a93022f69f40e59d,aad06a85014b41a4a81a735ef2aa3af7,5
de6931cbf03f4c25a93022f69f40e59d,b31aa53037a74719ba3eb845306e4374,5
de6931cbf03f4c25a93022f69f40e59d,c3dc70e138fc4f9a8ef62602347dfd2d,5
deb6f01c4aee459aba4573c30370cd9f,4278a11746804def8e613a8a8da29a7c,5
deb6f01c4aee459aba4573c30370cd9f,712de1d8f0494088af25f2d8990ed903,5
deead91c4b084361847e1f6596966bb8,6bcb17967bcb4df9bfc7914614ea438d,10
deead91c4b084361847e1f6596966bb8,712de1d8f0494088af25f2d8990ed903,5
deead91c4b084361847e1f6596966bb8,8a10cc79e71240fbbaef15137c988bf5,5
deead91c4b084361847e1f6596966bb8,9b0b3df2c14144d49b56a90c54cb748a,5
deead91c4b084361847e1f6596966bb8,d02f35406ea04ba3a7720453a1f354cc,5
deead91c4b084361847e1f6596966bb8,d6f5e62f53b24133ad80b6ae4fbb1c67,5
df2d2a812d1c48c1a5df73929df11cae,915635f353604d5b93702e095abc84c5,15
df2d2a812d1c48c1a5df73929df11cae,e0fe5e4d05384ba7b7c8edc2af1dea3d,5
dfa2734715da48a083fe836252dac452,6209866a51f94d1982106374115c7594,10
dfa2734715da48a083fe836252dac452,7d04272687d34281b60b3377d46cd231,5
e07603058e9043579d9f2f17be10b866,0da137981c784fff80a5768bc626dca7,5
e0c99d2be84f4d4caf2352d0f048c0ce,ba8fc22784274180b82fd5ce5c8fcfa5,5
e0c99d2be84f4d4caf2352d0f048c0ce,bf82c8fce82849deb2c0c18f79aba303,10
e0fe5e4d05384ba7b7c8edc2af1dea3d,dd2e225706cb4e44a7fef817b25fc695,5
e18a31353b7449269f22f20c5df9c811,f5370532182c49ceb5391472d9b0ecdf,10
e1b5594c17ce45b5a419b1bd85d6e10f,2ad839c226ab44539d98e2a1e84e439f,5
e1b5594c17ce45b5a419b1bd85d6e10f,6c4de1af411a4fa49e43b982961edcab,5
e1d55c63a2bd4a79aca5c750cc7a6c97,bd441ccd067547a89407ec54fa626f06,10
e22344d128e24de29caa95e6973a6ea7,d5d74cf927094b04951635356b2c61a0,5
e42dc56d1f8d46ef902e3d38a93e0324,2e1dcff64f8741438099a3b28ba6c42d,30
e588e625f78049a5aed0c685e1fc9500,0704a9032b0b4dfebc92a428247b2a14,5
e588e625f78049a5aed0c685e1fc9500,abdacc6701224360a3f86b8be3f366bf,5
e784ed97530e489e8c66e605160dae31,d4e8a2ffb6d2487d81f32755f54763a1,10
e90f5c8e7b2e449b8d756039eeb35852,a51bda095c98420a93e81d2dec7e2961,5
e9bcc373b6ae4ec3abef5be040a02711,0704a9032b0b4dfebc92a428247b2a14,5
e9bcc373b6ae4ec3abef5be040a02711,abe4cc1d66054dddbf408d5043f2921b,5
ea1d651f18c34e6fa36ee0f68962ecb9,e9bcc373b6ae4ec3abef5be040a02711,5
ea676035d8d84252b7c2c117a74dfe5d,fdccb644786547c5893474584cdfd58b,15
ead01d2798b845a98cc82df187be0915,176c36fa520e4f7eb03738c18bd564a5,10
ead01d2798b845a98cc82df187be0915,fbff5d65e2ba477286d4f60832b5cbe1,5
eb4aca32cc664e2ab3c8ff92ac0bf578,c0042f7d6c474938a3c148bd7327f564,5
eb58bfe7027d4f70912c319251e6e417,0c92f804b6ee498091114e20947b5ca4,5
eb58bfe7027d4f70912c319251e6e417,d1651d2f65e9428693a519450d5f321f,5
ec173897e6254e50812116be2dc37a94,043d02d4e89541cdb2c73ca0d2eca377,5
ec173897e6254e50812116be2dc37a94,2bbb47defdd44b6e95be6aff50d550d1,5
ec173897e6254e50812116be2dc37a94,8460c1a442324bf6a54498d85b28cfe0,5
ec173897e6254e50812116be2dc37a94,902dff85d0d34920814ee3729329d2d2,5
ec173897e6254e50812116be2dc37a94,ac3ba61065f84433a945ac8c71b537f4,10
ec173897e6254e50812116be2dc37a94,d5d74cf927094b04951635356b2c61a0,5
ecbaf140af704a42a78099a2e680c946,e1b5594c17ce45b5a419b1bd85d6e10f,10
ef612a0ce30d4b788653a525216f7837,064f627c77a54926aac5e4c6b665a883,5
efad98624b054b5fbe2cc340e3df324d,1ed230eb23af43aab786739fdd13ea89,5
efad98624b054b5fbe2cc340e3df324d,3d412537e19344628642e97d2a0d1e3e,5
efad98624b054b5fbe2cc340e3df324d,c9543052dcba40b58909ec53da262aaa,10
efb26d7be5e646dca9278cde2f59dbc3,4d80bdddc8fe4cf4bf5c05efb70ad6a9,5
f06cfae5902b4db099f1844f9dcad801,05800c2e685141ecb48fe59b499d84b6,5
f06cfae5902b4db099f1844f9dcad801,06b02d057d574f24a6cac30186bf0bf2,5
f06cfae5902b4db099f1844f9dcad801,0704a9032b0b4dfebc92a428247b2a14,5
f06cfae5902b4db099f1844f9dcad801,98032f7703934ecc960828e8931290bd,5
f06cfae5902b4db099f1844f9dcad801,aa516ea305b74209ad16d2533b32050c,5
f06cfae5902b4db099f1844f9dcad801,d07f5cabb83841ebb911eb33d653a517,5
f06cfae5902b4db099f1844f9dcad801,f151b1920ab84738857f2e5a6ccdff85,5
f0d9ed3b227a456f85ef40f79f56e546,d59550403f9b49628189ff34f74d3b3d,10
f0e8270c2e6d4b9093c9d434401f1080,c3dc70e138fc4f9a8ef62602347dfd2d,5
f151b1920ab84738857f2e5a6ccdff85,93168ca1ec6a4944b57d75ac98797c0b,15
f152314aca7a42a9a2e4d5ef6086c76e,2c91f40c1d484adbbe41b43c1dd57fce,20
f1bcf42b778e4691b9e5823e206a61a3,25a652b137614112a1fc8861fb291181,10
f1bcf42b778e4691b9e5823e206a61a3,59f55814532344b59eacd921b45a34d4,5
f258df5b93ec4688a59d208391ca6a7f,c41b9b59311243a1bbe7af884c0ab883,10
f261241e0f5c429bba37335f9c8a71e0,2bbb47defdd44b6e95be6aff50d550d1,5
f261241e0f5c429bba37335f9c8a71e0,98170a572e6644028150554eb5722cb4,5
f3cfda7ffa804facb0183da6497283a6,5fe15241fc4840f1a7fb294182265c39,5
f5370532182c49ceb5391472d9b0ecdf,3a554abb22514705b007afaefd8b4dbe,10
f5370532182c49ceb5391472d9b0ecdf,a53b7c4751e54b6ba92d7d717d7832b4,5
f5a6533820e946beacbefa8eb7a9c063,e9bcc373b6ae4ec3abef5be040a02711,5
f732776055a94d8d8fd501519588bcc8,61856830155142bcaeace6aa59bd78ff,5
f732776055a94d8d8fd501519588bcc8,71aa8975942747bfa496bcb179836244,10
f732776055a94d8d8fd501519588bcc8,b62c41bd1f7041b8af6a7c1ba244ed04,5
f7874e47588041b697e73ba41e6e407c,26772bf1f08f4f96ab44e6007c4c6976,5
f7874e47588041b697e73ba41e6e407c,632447fdff6840a3a11237aa514d7e68,5
f9063cc6765a4fb3875172894b58c4af,88464dcb8fa64c5391ff18d5aec38bcc,5
fbff5d65e2ba477286d4f60832b5cbe1,744dad1a12a449ebbfc22c507e1e0e1f,5
fbff5d65e2ba477286d4f60832b5cbe1,ead01d2798b845a98cc82df187be0915,15
fc68686f026f4a1c8b21f5339ac0044c,2afff631870d43df9cf42c91ff1c375f,5
fc68686f026f4a1c8b21f5339ac0044c,5fe15241fc4840f1a7fb294182265c39,5
fd91554a3bf54ebdbf6ea67124fbd06c,66e3bd0917b64e4e96809be332b6d1a2,5
fd91554a3bf54ebdbf6ea67124fbd06c,744dad1a12a449ebbfc22c507e1e0e1f,5
fd91554a3bf54ebdbf6ea67124fbd06c,b87d7692f55a4b3fb61ec362d003f121,10
fd9acf9edc0841dd8604ad25eec01a33,d75c5a25b091478d9e5fdf297101562d,5
fdccb644786547c5893474584cdfd58b,53e13f644d1f4c73ba7f5bfd8020e71f,15
fdccb644786547c5893474584cdfd58b,7450b070eb784ee9a9e597d1e0880de2,5
fe15037ed0db47ee8afde8f7847b94e6,20c18c18d1424607bd03030afc0dabc9,5
fe15037ed0db47ee8afde8f7847b94e6,2e1dcff64f8741438099a3b28ba6c42d,5
fe15037ed0db47ee8afde8f7847b94e6,f152314aca7a42a9a2e4d5ef6086c76e,10
fe3586744a044afd9ae558cfbe4a9411,0704a9032b0b4dfebc92a428247b2a14,10
fe3586744a044afd9ae558cfbe4a9411,744dad1a12a449ebbfc22c507e1e0e1f,5
fe3586744a044afd9ae558cfbe4a9411,f9063cc6765a4fb3875172894b58c4af,5
fee22a2f9dfa4fc5abd8a82aa14880ab,578c2b6ddddd4e34af9d122be164f33c,5
fee22a2f9dfa4fc5abd8a82aa14880ab,732015d5737b41688cdcc6fb6fffae7c,5
ff73702131d54ec09850f59896e5bb5b,None,5
fff3e875d114460785d458c9a20db4c4,3a32d27772ce468e941a09b8dd76aec3,5
None,401ee1f6f3684be7b6124490f34adc5a,9
