id,courseID,mod_type,order,chapterModLabel,stds,count,x,y
a9ac840f098c4bd0a2ee896214ce29cd,MITxPRO+LASERxB1+1T2019,html,168,Week 1: Strategy (2.5 hrs),33,139,-702.5477f,-671.3837f
0c7262dff33c4087bc660ccf40f92f9c,MITxPRO+LASERxB1+1T2019,html,169,Week 2: Products (2.5 hrs),34,413,-532.0179f,-1344.6451f
1202ed221196417faa16c4348aed3971,MITxPRO+LASERxB1+1T2019,html,170,Week 2: Products (2.5 hrs),0,0,426.94577f,-146.72783f
416cdfda278442dd9bcb1046bd1bf0ec,MITxPRO+LASERxB1+1T2019,html,171,Week 2: Products (2.5 hrs),0,0,-77.38549f,-1107.0742f
b2275c3fad834f8d90737a2d9a6927d6,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,172,Week 2: Products (2.5 hrs),34,1093,-624.7191f,-1048.9811f
eb515a26030b41f8a82a1e6114420bad,MITxPRO+LASERxB1+1T2019,problem,173,Week 2: Products (2.5 hrs),34,133,-732.38025f,-1185.7568f
362fcb0699a14845ab29b2340093e528,MITxPRO+LASERxB1+1T2019,html,174,Week 2: Products (2.5 hrs),34,89,-1098.5784f,-1405.9761f
b42cc17b7de840f181a704558d0bc845,MITxPRO+LASERxB1+1T2019,video,175,Week 2: Products (2.5 hrs),33,233,-827.3169f,-1334.9725f
93ebcbc0b45f4e73acd412264327a4f7,MITxPRO+LASERxB1+1T2019,html,176,Week 2: Products (2.5 hrs),0,0,-491.01404f,994.439f
801f9e9135034f49bf5f8b4bdefedb41,MITxPRO+LASERxB1+1T2019,problem,177,Week 2: Products (2.5 hrs),34,264,-974.5904f,-1350.4615f
139b097acfca451689d80c9c6eebdf7b,MITxPRO+LASERxB1+1T2019,html,178,Week 2: Products (2.5 hrs),34,75,-1092.9612f,-1671.9719f
ea38cc0e6e6e41edbabf210220808bf9,MITxPRO+LASERxB1+1T2019,video,179,Week 2: Products (2.5 hrs),33,147,-1054.3743f,-1512.0469f
d9db4a4ebcd8499daa5e84d534b523ac,MITxPRO+LASERxB1+1T2019,html,180,Week 2: Products (2.5 hrs),0,0,-294.85635f,-1046.7201f
b87c552dd247427abe6ab5795b9c9d43,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,181,Week 2: Products (2.5 hrs),34,366,-1176.4226f,-1561.4011f
2024b4885bd14338a39b7b509acbbd02,MITxPRO+LASERxB1+1T2019,html,182,Week 2: Products (2.5 hrs),34,63,-909.726f,-1753.1285f
30f660a1feb34582a739722532524f79,MITxPRO+LASERxB1+1T2019,problem,183,Week 2: Products (2.5 hrs),34,234,-1027.0928f,-1769.5088f
cf4c280bad6a43e6b131d8385ef9ef3f,MITxPRO+LASERxB1+1T2019,html,184,Week 2: Products (2.5 hrs),5,9,-629.15643f,-1813.3842f
c3f63fe50d8e487c86bf8ef76c9cadd3,MITxPRO+LASERxB1+1T2019,problem,185,Week 2: Products (2.5 hrs),34,83,-796.13556f,-1743.1064f
c8e371568a0c4391b25796ae4e91952e,MITxPRO+LASERxB1+1T2019,html,186,Week 2: Products (2.5 hrs),34,263,-721.07666f,-2214.3406f
2d075b03782c4bef9bed2913b6534e8e,MITxPRO+LASERxB1+1T2019,html,187,Week 2: Products (2.5 hrs),0,0,-364.90082f,-1065.3033f
7d932b23e1c84326ae5aa4d3c0d813d1,MITxPRO+LASERxB1+1T2019,problem,188,Week 2: Products (2.5 hrs),33,85,-809.17114f,-2118.1887f
07b44a7a51e94c78b411c753fc39dab0,MITxPRO+LASERxB1+1T2019,html,189,Week 2: Products (2.5 hrs),34,86,-1100.7819f,-2295.387f
ab11d94c6c8948ea90b88f19d2cd502b,MITxPRO+LASERxB1+1T2019,video,190,Week 2: Products (2.5 hrs),33,177,-890.2872f,-2236.1292f
950c1931570b4fb39512a9540816b913,MITxPRO+LASERxB1+1T2019,html,191,Week 2: Products (2.5 hrs),0,0,845.9263f,891.97833f
f992451ed6ad4e68bb9e68ad6be7c4be,MITxPRO+LASERxB1+1T2019,problem,192,Week 2: Products (2.5 hrs),33,93,-1001.87726f,-2264.0857f
017d7ca8e0394b91aaadc9574df2202c,MITxPRO+LASERxB1+1T2019,html,193,Week 2: Products (2.5 hrs),34,94,-1263.0446f,-2527.5005f
6cd2dcaac46847d4a0bc53f296d90375,MITxPRO+LASERxB1+1T2019,video,194,Week 2: Products (2.5 hrs),33,162,-1197.6432f,-2342.871f
c92c45e0e81148bfab292a3c1a573ca6,MITxPRO+LASERxB1+1T2019,html,195,Week 2: Products (2.5 hrs),0,0,-328.43802f,-1023.85205f
2d2580c9411c4972909db508d6956a58,MITxPRO+LASERxB1+1T2019,problem,196,Week 2: Products (2.5 hrs),33,175,-1326.5336f,-2330.1865f
5bddb3d9ed264f3984702f048c7e5340,MITxPRO+LASERxB1+1T2019,problem,197,Week 2: Products (2.5 hrs),32,116,-1401.5564f,-2397.9587f
d5e8e2bd12a2466b9d6d90855f0eb079,MITxPRO+LASERxB1+1T2019,problem,198,Week 2: Products (2.5 hrs),33,115,-1364.2948f,-2482.5527f
f9170dd6bc6442b4acd832747609b09a,MITxPRO+LASERxB1+1T2019,html,199,Week 2: Products (2.5 hrs),34,77,-1002.9196f,-2608.3533f
54e8e9f0ea3e45c4bf3b8ac799ee31b1,MITxPRO+LASERxB1+1T2019,problem,200,Week 2: Products (2.5 hrs),34,82,-1270.5769f,-2620.473f
c614a00911be4877a075f19315530fb0,MITxPRO+LASERxB1+1T2019,problem,201,Week 2: Products (2.5 hrs),34,304,-1257.9928f,-2723.4062f
a6c21bd8b95249c7972820a7a7d76aff,MITxPRO+LASERxB1+1T2019,problem,202,Week 2: Products (2.5 hrs),34,75,-1149.8867f,-2752.501f
bb329d880ab54120adaf203a693bb203,MITxPRO+LASERxB1+1T2019,problem,203,Week 2: Products (2.5 hrs),34,83,-1071.593f,-2699.18f
b54257a550b94ebc9538f3a90eee9d7e,MITxPRO+LASERxB1+1T2019,html,204,Week 2: Products (2.5 hrs),14,25,-1485.8102f,-2670.283f
334c2344009840079b1d0e1b7ce3d5a7,MITxPRO+LASERxB1+1T2019,problem,205,Week 2: Products (2.5 hrs),34,84,-856.5207f,-2534.229f
d7f13c8d63ec4e2aa673fbb9cf9c6933,MITxPRO+LASERxB1+1T2019,html,206,Week 2: Products (2.5 hrs),34,243,-190.4726f,-2503.8909f
b9e80f77c3a44349863b19875725c384,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,207,Week 2: Products (2.5 hrs),34,633,-356.78882f,-2330.2292f
7108f0e4c2584f1f9c471689ae4c885c,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,208,Week 2: Products (2.5 hrs),34,527,-401.40768f,-2504.253f
a875096404ef4a9984b62d74cda916f9,MITxPRO+LASERxB1+1T2019,html,209,Week 2: Products (2.5 hrs),34,83,-390.01355f,-2946.1296f
09400e101c5d4b439cf9a26b03aae558,MITxPRO+LASERxB1+1T2019,video,210,Week 2: Products (2.5 hrs),34,188,-281.23907f,-2674.456f
1998bef364384a34ad2306761033cedc,MITxPRO+LASERxB1+1T2019,html,211,Week 2: Products (2.5 hrs),0,0,-1130.8115f,-3068.168f
a88efa7e50ce47159810ab553afa6d3a,MITxPRO+LASERxB1+1T2019,problem,212,Week 2: Products (2.5 hrs),34,232,-339.09805f,-2808.9033f
ec341f459285443b8361f7f15638ff08,MITxPRO+LASERxB1+1T2019,html,213,Week 2: Products (2.5 hrs),34,64,-71.41167f,-3090.9805f
be502a7a43c44bf7b682698de79d9369,MITxPRO+LASERxB1+1T2019,video,214,Week 2: Products (2.5 hrs),34,175,-266.55206f,-2975.2244f
f7fb1952f56b4189b86a9f8b7862d2b8,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,215,Week 2: Products (2.5 hrs),34,619,-310.2092f,-3120.4902f
b860ee85d8bc4a2f97958cfb71be3533,MITxPRO+LASERxB1+1T2019,problem,216,Week 2: Products (2.5 hrs),32,124,-163.74744f,-3141.8738f
01b2051f8941460d89945e3b02d1ce78,MITxPRO+LASERxB1+1T2019,html,217,Week 2: Products (2.5 hrs),34,64,71.53928f,-2859.6382f
363837c182e04711840d896ae1e0339c,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,218,Week 2: Products (2.5 hrs),34,568,58.129574f,-3013.9507f
be95c065e45447c1bd8215ea6f130c7a,MITxPRO+LASERxB1+1T2019,html,219,Week 2: Products (2.5 hrs),13,17,272.87976f,-3064.2083f
91125ca626c5470eb145501f8c37f8db,MITxPRO+LASERxB1+1T2019,problem,220,Week 2: Products (2.5 hrs),34,82,67.68585f,-2740.1572f
1c6721b1f63f4d30ba7746ea8af02a52,MITxPRO+LASERxB1+1T2019,html,221,Week 2: Products (2.5 hrs),34,298,455.69785f,-2318.5085f
77ecef8eff6b4a2caea7707669bf7475,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,222,Week 2: Products (2.5 hrs),34,515,323.6468f,-2441.278f
f7906d6f59b9489a91d2ef40db5a474d,MITxPRO+LASERxB1+1T2019,html,223,Week 2: Products (2.5 hrs),34,93,840.54987f,-2707.3425f
d03cb855c70044cf8c35d9ec0de696e3,MITxPRO+LASERxB1+1T2019,video,224,Week 2: Products (2.5 hrs),34,174,541.2145f,-2511.4546f
71aaf76e8b8941088a4073e9032a44b4,MITxPRO+LASERxB1+1T2019,html,225,Week 2: Products (2.5 hrs),0,0,-527.66113f,1010.5296f
a49a937d6896486d9a5396654abcf2e1,MITxPRO+LASERxB1+1T2019,problem,226,Week 2: Products (2.5 hrs),32,118,532.7735f,-2631.2952f
8b9ae98743bd4d4a8a87dff1c1244211,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,227,Week 2: Products (2.5 hrs),34,904,686.5317f,-2591.778f
5152833676bf4c6cb317060be10f68db,MITxPRO+LASERxB1+1T2019,html,228,Week 2: Products (2.5 hrs),34,84,1231.4012f,-2677.287f
2ab1535aac1346ba8801535bf729ef37,MITxPRO+LASERxB1+1T2019,video,229,Week 2: Products (2.5 hrs),34,195,960.94244f,-2739.0542f
779143882c9042b383843beddf87b3fa,MITxPRO+LASERxB1+1T2019,html,230,Week 2: Products (2.5 hrs),0,0,1014.64984f,-647.107f
a4f40fb48a8542c8949bae1f002cd9bc,MITxPRO+LASERxB1+1T2019,problem,231,Week 2: Products (2.5 hrs),34,139,1055.5496f,-2838.1064f
8972c23e32044edb8a78fa1eed4e5947,MITxPRO+LASERxB1+1T2019,problem,232,Week 2: Products (2.5 hrs),33,101,1151.185f,-2852.8037f
92feb4a40f8344d38b6f722e42a53295,MITxPRO+LASERxB1+1T2019,problem,233,Week 2: Products (2.5 hrs),33,109,1230.5101f,-2804.1936f
0b04c8e2f86d48c7aeb7e225819cd32b,MITxPRO+LASERxB1+1T2019,html,234,Week 2: Products (2.5 hrs),34,79,1072.6589f,-2367.8877f
ca3e28f290354c08aefe5b0f769604e6,MITxPRO+LASERxB1+1T2019,problem,235,Week 2: Products (2.5 hrs),34,311,1374.3582f,-2635.7378f
79a35eea833e4c2c9d22fc53c3c6445c,MITxPRO+LASERxB1+1T2019,problem,236,Week 2: Products (2.5 hrs),34,292,1458.4901f,-2531.7903f
8f68228b1518449e9615cdafee41a2bd,MITxPRO+LASERxB1+1T2019,problem,237,Week 2: Products (2.5 hrs),34,80,1417.5256f,-2427.563f
cab89fa5c3ed45a5aa550fc0352d6a42,MITxPRO+LASERxB1+1T2019,problem,238,Week 2: Products (2.5 hrs),34,155,1322.0157f,-2378.2568f
66d4fad4f1cf4b46be0750a99ad7a35a,MITxPRO+LASERxB1+1T2019,problem,239,Week 2: Products (2.5 hrs),33,72,1204.0012f,-2372.1035f
64dbedb3ce544f6aae8e10e0cf10f16d,MITxPRO+LASERxB1+1T2019,html,240,Week 2: Products (2.5 hrs),11,18,979.6233f,-2211.2454f
f53da5fd9bfe412da4b80d4742563b6c,MITxPRO+LASERxB1+1T2019,problem,241,Week 2: Products (2.5 hrs),33,87,750.0634f,-2225.483f
2ae94c0cea4d480a9d5dca8fb1d7b542,MITxPRO+LASERxB1+1T2019,html,242,Week 2: Products (2.5 hrs),33,281,431.31583f,-1444.3524f
b48100e167b24c7782f6f5ba968c9fdb,MITxPRO+LASERxB1+1T2019,html,243,Week 2: Products (2.5 hrs),2,4,69.4688f,-1113.0627f
ba660431f382464f9801f95858171daa,MITxPRO+LASERxB1+1T2019,html,244,Week 2: Products (2.5 hrs),0,0,-547.2829f,-249.34705f
1ebf23f9d994469a85206e4c7b1bf5f5,MITxPRO+LASERxB1+1T2019,drag-and-drop-v2,245,Week 2: Products (2.5 hrs),33,473,328.3129f,-1673.1993f
85ae675b83e8422da842cfd25596af99,MITxPRO+LASERxB1+1T2019,problem,246,Week 2: Products (2.5 hrs),31,75,456.8931f,-1617.0259f
6e83e23f56544a19b94067c1c558d9c0,MITxPRO+LASERxB1+1T2019,html,247,Week 2: Products (2.5 hrs),33,105,801.3904f,-1719.5896f
cb682a0863c547cdb3eae22ea90cdde7,MITxPRO+LASERxB1+1T2019,html,248,Week 2: Products (2.5 hrs),0,0,4.690083f,262.2155f
8ac16c1e05274e32b10f3e287911426a,MITxPRO+LASERxB1+1T2019,html,249,Week 2: Products (2.5 hrs),0,0,-494.65054f,1029.1827f
30c9ba177afc49a695625d2bdec40207,MITxPRO+LASERxB1+1T2019,problem,250,Week 2: Products (2.5 hrs),28,102,676.0414f,-1766.4258f
d546341988904f069cfa86b21457d9d9,MITxPRO+LASERxB1+1T2019,html,251,Week 2: Products (2.5 hrs),33,78,1101.4353f,-1572.0005f
fa235f0f364d47e4ae1c87f47bf8e6ba,MITxPRO+LASERxB1+1T2019,video,252,Week 2: Products (2.5 hrs),24,149,602.16034f,-1578.5707f
8376e91a1246496385cb17058ce0facb,MITxPRO+LASERxB1+1T2019,html,253,Week 2: Products (2.5 hrs),0,0,-332.8416f,762.222f
79f7845465cc4ed19d8e4f1429541be0,MITxPRO+LASERxB1+1T2019,problem,254,Week 2: Products (2.5 hrs),24,85,710.60706f,-1624.405f
d989ebcfc12a4b669f0100dc1aa14f1e,MITxPRO+LASERxB1+1T2019,html,255,Week 2: Products (2.5 hrs),33,71,916.6644f,-1292.8297f
00f61990949545828dd12f1303d47504,MITxPRO+LASERxB1+1T2019,video,256,Week 2: Products (2.5 hrs),33,150,934.56494f,-1727.9756f
b2389297ba624efebda5a6e711d70572,MITxPRO+LASERxB1+1T2019,html,257,Week 2: Products (2.5 hrs),0,0,478.12735f,130.21275f
ead7bb4b64e247d2ae632ab8a296b091,MITxPRO+LASERxB1+1T2019,problem,258,Week 2: Products (2.5 hrs),32,112,1080.9988f,-1797.1049f
41b0048dde734bb280bac6116baa8e27,MITxPRO+LASERxB1+1T2019,problem,259,Week 2: Products (2.5 hrs),33,130,1178.1808f,-1774.7069f
b41c5a094a604ee0915327da5cc0beb7,MITxPRO+LASERxB1+1T2019,problem,260,Week 2: Products (2.5 hrs),32,130,1196.5604f,-1674.8429f
7aa76d3e993840d8805f097cbdbcd44b,MITxPRO+LASERxB1+1T2019,html,261,Week 2: Products (2.5 hrs),33,76,638.1735f,-1126.4402f
bc35c50e57414592b7d27a7d7c34bc3e,MITxPRO+LASERxB1+1T2019,html,262,Week 2: Products (2.5 hrs),0,0,795.2275f,-751.8738f
3c16bacf5b4b4f8aacff9b2e59e24bca,MITxPRO+LASERxB1+1T2019,html,263,Week 2: Products (2.5 hrs),0,0,898.0227f,-833.3854f
28c171777c52431ab6b925073bd63d46,MITxPRO+LASERxB1+1T2019,problem,264,Week 2: Products (2.5 hrs),33,269,1106.916f,-1438.2532f
ccf8015cc62548eda46f85490c6b2084,MITxPRO+LASERxB1+1T2019,html,265,Week 2: Products (2.5 hrs),0,0,-418.9439f,-1068.2665f
ac160db940cb49ae8579162b1d52bb5d,MITxPRO+LASERxB1+1T2019,problem,266,Week 2: Products (2.5 hrs),33,232,1022.974f,-1344.5925f
7028800abe7d4e27b613d1d6cbe26bf7,MITxPRO+LASERxB1+1T2019,html,267,Week 2: Products (2.5 hrs),10,26,406.52252f,-1086.9247f
c6fd49b485cc4874b0bbdd9c6171e09c,MITxPRO+LASERxB1+1T2019,problem,268,Week 2: Products (2.5 hrs),33,232,847.8758f,-1181.9905f
44240778a97c4af0937817499b75707b,MITxPRO+LASERxB1+1T2019,problem,269,Week 2: Products (2.5 hrs),33,122,749.9056f,-1128.6359f
590fb7d4bca1466bacd357c1a234907c,MITxPRO+LASERxB1+1T2019,html,270,Week 2: Products (2.5 hrs),1,1,17.461895f,-1531.5167f
865a4d3b43374da7944dc7d397f566d9,MITxPRO+LASERxB1+1T2019,problem,271,Week 2: Products (2.5 hrs),33,73,539.9363f,-1167.3376f
0d987bed3ffa4ed0b9a2e62e97b7b30f,MITxPRO+LASERxB1+1T2019,html,272,Week 2: Products (2.5 hrs),34,386,295.94217f,-616.5866f
10c616d641cd42729083e0a5575fb8ea,MITxPRO+LASERxB1+1T2019,html,273,Week 2: Products (2.5 hrs),0,0,-424.75067f,1081.8873f
ecf5f1a3754c487589496d10a397f977,MITxPRO+LASERxB1+1T2019,html,274,Week 2: Products (2.5 hrs),1,2,666.5353f,-598.6017f
82ae07bc0c9b4570a41799290d1ef399,MITxPRO+LASERxB1+1T2019,html,275,Week 2: Products (2.5 hrs),34,153,122.361946f,-553.8258f
a39da0ce33404aa7aeef29af014da204,MITxPRO+LASERxB1+1T2019,html,276,Week 2: Products (2.5 hrs),0,0,967.8409f,75.5507f
f3c2cd4abb7a4fa8bfb9ebadecb9203d,MITxPRO+LASERxB1+1T2019,html,277,Week 2: Products (2.5 hrs),0,0,770.7225f,862.17584f
4b783ddfe6334f7ba5d08e3f2bf275e4,MITxPRO+LASERxB1+1T2019,html,278,Week 2: Products (2.5 hrs),0,0,-448.31393f,1040.6122f
bc5524e78a8544e2ae2fdc2f3462bbec,MITxPRO+LASERxB1+1T2019,html,279,Week 2: Products (2.5 hrs),24,68,0.92989266f,-475.5286f
bb5a47f5ea01454a8b79455422d3b9da,MITxPRO+LASERxB1+1T2019,openassessment,280,Week 2: Products (2.5 hrs),33,2955,183.86655f,-378.93707f
94cecc3f1e7d484b8e068e79241dfd73,MITxPRO+LASERxB1+1T2019,html,281,Week 2: Products (2.5 hrs),32,122,490.9249f,-310.2186f
d720793a14624748903a1f7f817b7ca6,MITxPRO+LASERxB1+1T2019,html,282,Week 2: Products (2.5 hrs),0,0,-325.7919f,1226.8335f
a37477c4e4c14169ad44b06b493007f6,MITxPRO+LASERxB1+1T2019,lti_consumer,283,Week 2: Products (2.5 hrs),32,70,496.4166f,-185.473f
fab84b4fab5940efb4ea868ef8d09396,MITxPRO+LASERxB1+1T2019,html,284,Week 2: Products (2.5 hrs),32,117,835.77515f,-129.44446f
4a29443515bb404cb8924e1c60a63b73,MITxPRO+LASERxB1+1T2019,html,285,Week 3: Capability Work (2.5 hrs),34,364,1505.3463f,-365.47598f
572ece25224b40438864a7f65e24a4c9,MITxPRO+LASERxB1+1T2019,html,286,Week 3: Capability Work (2.5 hrs),0,0,904.421f,257.46774f
a44e39b057914e0fb4fa95d0fd6b8060,MITxPRO+LASERxB1+1T2019,html,287,Week 3: Capability Work (2.5 hrs),1,1,1029.1981f,246.0426f
208c9b2796c944db8dacaa96082520ea,MITxPRO+LASERxB1+1T2019,video,288,Week 3: Capability Work (2.5 hrs),34,188,1308.1517f,-234.04874f
6a9a3b5bde4a48daa896fe8c06eca56f,MITxPRO+LASERxB1+1T2019,html,289,Week 3: Capability Work (2.5 hrs),33,72,1204.3839f,-510.3127f
b9fbcb8c33b14f58925572b0b81e8e17,MITxPRO+LASERxB1+1T2019,html,290,Week 3: Capability Work (2.5 hrs),0,0,1049.1926f,281.0747f
7669a956527947d0add87455277e80b4,MITxPRO+LASERxB1+1T2019,problem,291,Week 3: Capability Work (2.5 hrs),33,82,1299.57f,-486.1856f
34a6e49023fc4465bd5ca604330bbd1c,MITxPRO+LASERxB1+1T2019,html,292,Week 3: Capability Work (2.5 hrs),33,61,1240.7959f,-801.7984f
869e967078f04da18dd0b0b9389a7424,MITxPRO+LASERxB1+1T2019,video,293,Week 3: Capability Work (2.5 hrs),33,149,1183.9851f,-611.38873f
430ed830a139406187ccf193f509331a,MITxPRO+LASERxB1+1T2019,html,294,Week 3: Capability Work (2.5 hrs),0,0,-284.42905f,-1106.8815f
51ab6291537748fab90d519aa09889d6,MITxPRO+LASERxB1+1T2019,problem,295,Week 3: Capability Work (2.5 hrs),32,249,1151.7888f,-732.1923f
21592f2a9e9c4b2f8c66ec5dbcbf6a2b,MITxPRO+LASERxB1+1T2019,html,296,Week 3: Capability Work (2.5 hrs),33,52,1306.8306f,-918.64233f
8c994ada7d934fc1b1b89f3119ffb7a4,MITxPRO+LASERxB1+1T2019,html,297,Week 3: Capability Work (2.5 hrs),0,0,-378.81564f,-1037.7784f
7646a919d7e64fa990bca9b024ff089d,MITxPRO+LASERxB1+1T2019,html,298,Week 3: Capability Work (2.5 hrs),33,62,1620.0276f,-852.06f
ba0e59461bfb4a44b7b1c28a01f8d3b3,MITxPRO+LASERxB1+1T2019,video,299,Week 3: Capability Work (2.5 hrs),33,123,1411.8811f,-910.6649f
c6697655493e4e5aba80361043e386ff,MITxPRO+LASERxB1+1T2019,html,300,Week 3: Capability Work (2.5 hrs),0,0,-953.9206f,636.0636f
0e0b36e731a645e7b1b8a88f5031ca38,MITxPRO+LASERxB1+1T2019,problem,301,Week 3: Capability Work (2.5 hrs),33,190,1495.7924f,-1001.02014f
a66a144637284c21afc6de17fea4bfb8,MITxPRO+LASERxB1+1T2019,problem,302,Week 3: Capability Work (2.5 hrs),33,118,1591.4143f,-955.7035f
2c5bb2cbd0014420ad8c95d40e38efd1,MITxPRO+LASERxB1+1T2019,html,303,Week 3: Capability Work (2.5 hrs),9,13,1537.7899f,-713.074f
e390b575229748ea8aac9364efe2bf00,MITxPRO+LASERxB1+1T2019,problem,304,Week 3: Capability Work (2.5 hrs),33,73,1701.9401f,-773.1916f
3434c10e561d488a914e0f7d71907abd,MITxPRO+LASERxB1+1T2019,html,305,Week 3: Capability Work (2.5 hrs),33,216,2115.6836f,-1131.3232f
56348f6a70c0486ab1d54c21766d6ae5,MITxPRO+LASERxB1+1T2019,html,306,Week 3: Capability Work (2.5 hrs),0,0,-557.3798f,1024.0935f
53e7e900392747ccad52e711ab0f80d8,MITxPRO+LASERxB1+1T2019,video,307,Week 3: Capability Work (2.5 hrs),33,181,1941.909f,-1119.1881f
141c0df6cd1946539aadd1c9b7068cd4,MITxPRO+LASERxB1+1T2019,html,308,Week 3: Capability Work (2.5 hrs),33,55,1975.9467f,-1701.3055f
130acc2aeb0448fdbb2de63bc5cebe5b,MITxPRO+LASERxB1+1T2019,video,309,Week 3: Capability Work (2.5 hrs),33,128,2010.0968f,-1347.7506f
39869ddb0f894074961f83a3a2139b3f,MITxPRO+LASERxB1+1T2019,html,310,Week 3: Capability Work (2.5 hrs),0,0,120.21142f,131.22495f
9c062b3251034ebe90f5054e2a3b5120,MITxPRO+LASERxB1+1T2019,problem,311,Week 3: Capability Work (2.5 hrs),33,131,1933.5072f,-1449.8954f
ea859f8207e44537889daeaba13ac2e8,MITxPRO+LASERxB1+1T2019,problem,312,Week 3: Capability Work (2.5 hrs),33,147,1879.045f,-1536.5879f
56d94971a7a94257aa330183a8ebd0ea,MITxPRO+LASERxB1+1T2019,problem,313,Week 3: Capability Work (2.5 hrs),32,100,1895.476f,-1634.3193f
0c787d16c9504873b1a4d903cec09948,MITxPRO+LASERxB1+1T2019,html,314,Week 3: Capability Work (2.5 hrs),33,56,2093.576f,-1893.8892f
da2a7bc1998b4d48be46c050a1ac8ff7,MITxPRO+LASERxB1+1T2019,html,315,Week 3: Capability Work (2.5 hrs),0,0,340.08032f,199.09395f
16593e49f7584ef286ebbfc96d4cbfcc,MITxPRO+LASERxB1+1T2019,html,316,Week 3: Capability Work (2.5 hrs),0,0,414.7289f,664.77106f
13255e63e0aa4abf85e5211bf613d43e,MITxPRO+LASERxB1+1T2019,problem,317,Week 3: Capability Work (2.5 hrs),33,78,2026.6315f,-1803.7358f
8d7e0b55cf9849cda222a0f2440cec55,MITxPRO+LASERxB1+1T2019,html,318,Week 3: Capability Work (2.5 hrs),33,62,2351.212f,-1821.015f
86c27d40179e419c8e9d150fb6afa5d0,MITxPRO+LASERxB1+1T2019,video,319,Week 3: Capability Work (2.5 hrs),33,139,2204.8533f,-1866.8309f
b4659dfbe6fc4d06b35fb87a1a148359,MITxPRO+LASERxB1+1T2019,html,320,Week 3: Capability Work (2.5 hrs),0,0,1078.5504f,-422.33063f
053a7bf6d872441097591e7a7a049be5,MITxPRO+LASERxB1+1T2019,html,321,Week 3: Capability Work (2.5 hrs),0,0,-385.75446f,921.2346f
3628bdce1dd2429ba924d2d4d09448d2,MITxPRO+LASERxB1+1T2019,html,322,Week 3: Capability Work (2.5 hrs),33,61,2388.2236f,-1546.512f
24f1363179ad4aaa965484a78471912b,MITxPRO+LASERxB1+1T2019,video,323,Week 3: Capability Work (2.5 hrs),33,136,2400.444f,-1699.897f
7371136bec7e48e7895eedb6138e1ce1,MITxPRO+LASERxB1+1T2019,html,324,Week 3: Capability Work (2.5 hrs),0,0,762.3718f,-1016.4721f
b29c33c1a91e4c4796f5de5feef0e06b,MITxPRO+LASERxB1+1T2019,html,325,Week 3: Capability Work (2.5 hrs),0,0,-498.9332f,-226.99377f
47edbb64109243e6b0f8f64cdef90c6c,MITxPRO+LASERxB1+1T2019,lti_consumer,326,Week 3: Capability Work (2.5 hrs),33,67,2467.5242f,-1797.6123f
43ea1b823a4b4e51b7c694c10725db82,MITxPRO+LASERxB1+1T2019,html,327,Week 3: Capability Work (2.5 hrs),8,13,2673.4468f,-1591.7354f
56b3fd1a212a4764be39d979fde3326e,MITxPRO+LASERxB1+1T2019,problem,328,Week 3: Capability Work (2.5 hrs),33,71,2340.155f,-1342.1145f
0c4079457ede49e3aeb5e86ed84bdf35,MITxPRO+LASERxB1+1T2019,html,329,Week 3: Capability Work (2.5 hrs),34,236,2546.4136f,-659.7034f
e3d8dd3e10e64c87b04e410b519c4680,MITxPRO+LASERxB1+1T2019,html,330,Week 3: Capability Work (2.5 hrs),0,0,1148.0173f,837.0395f
38aea304b4fa46e1b29bb72f5cea4c93,MITxPRO+LASERxB1+1T2019,video,331,Week 3: Capability Work (2.5 hrs),34,186,2360.4265f,-581.7658f
c002a3c1652d496eb39622d2602116e4,MITxPRO+LASERxB1+1T2019,html,332,Week 3: Capability Work (2.5 hrs),0,0,-489.40076f,958.4645f
e36d261332f14e79bb4b467aceaeb9b5,MITxPRO+LASERxB1+1T2019,problem,333,Week 3: Capability Work (2.5 hrs),34,82,2238.5237f,-632.4624f
